PP,Demand,Wind
2.0420326330967793,6.7619385,6.842527805628135
2.526843184337639,6.8227115,6.227793356121183
2.623997154942274,6.7755515,6.018578938630555
1.2516177874494248,6.6777095,7.8662974359571685
0.1071584576865969,6.740408,9.61633467153642
2.1669390648750078,6.758795,6.656891641825991
2.1425180184266233,6.7249465,6.643224502082136
2.8372910254542747,6.7073305,5.610462043207871
2.5817025002439915,6.554195,5.7589899362467944
3.344909665157099,6.4436845,4.492346578366208
4.863489176599918,6.5138185,2.3925104871810263
4.062596548620286,6.4669715,3.4856632578738758
3.407983167627317,6.3370335,4.246294080683901
2.173961404823696,6.072294,5.651479061365444
1.0746951840299308,5.791859,6.838552607763061
0.3489188094827679,5.541294,7.527474619140344
2.6524562403338444e-10,5.366658,8.213503888400108
2.571320415523532e-10,5.250892,10.016938418188483
2.5077689087436117e-10,5.1900545,15.687831392436633
2.523730717909687e-10,5.1788345,12.948608776576371
2.579868317811229e-10,5.3360405,9.622413410810042
1.6721980621710828,5.645629,5.760350405880464
3.0310123107972746,6.035133,4.355124853680365
0.739268696307896,6.5754435,8.460801867302825
0.9237855236354976,6.8095755,8.532729826949845
1.7752902605730916,6.8900075,7.414892566806847
2.3353091662487424,6.867046,6.569735958139082
0.563322023098904,6.792387,9.030381433087806
2.552451079056033e-10,6.8574765,11.81677241055474
2.5218514675838763e-10,6.8799455,14.340746352826592
2.5205823970486095e-10,6.8620835,14.495386353483912
2.5126850335287527e-10,6.8519995,16.127128656670102
2.51355318779945e-10,6.704306,15.660063634537266
1.166897482398039,6.557915,7.815449779048151
0.02954829291824661,6.546439,9.447647289425188
2.540286363612589e-10,6.473952,12.406670746188583
2.522985000309929e-10,6.3670145,13.851240916095616
2.525578212787101e-10,6.1616095,13.441550365717188
2.538337678740959e-10,5.932895,12.254720057618353
2.5513392683686476e-10,5.65621,11.278282839986304
2.5255957072682267e-10,5.5055325,13.001632268999018
2.511223560510468e-10,5.3651765,14.785129654039583
2.5089241108077044e-10,5.2742385,15.313970621029775
2.507381326924253e-10,5.2351045,16.121939318546044
2.5097210374245927e-10,5.293472,18.218209099310357
2.507883834127279e-10,5.414102,17.00093710548695
2.5092922693289883e-10,5.61398,17.78376999416794
2.52920008606421e-10,6.6815935,13.421754231444215
2.5531810549646433e-10,6.907741,11.809185655842755
2.525465021971895e-10,7.0015795,13.994969801934145
2.5229658178804505e-10,6.9790355,14.269433405881479
2.5129834058977724e-10,6.9067545,16.085722452464168
2.5394954246630497e-10,6.951489,12.713747601943297
2.5581946553529985e-10,6.9487805,11.598606022256263
2.5411843516996484e-10,6.9642025,12.59622693917713
2.527112839680648e-10,6.946077,13.785640205217707
2.520665595043531e-10,6.782765,14.426791698281999
1.18781103818372,6.652427,7.922146695292102
0.491465352121689,6.64867,8.926204291979806
2.5693831070763385e-10,6.59972,10.881002284714171
2.539936701858787e-10,6.480425,12.435308895537165
2.557703304230192e-10,6.2342265,11.180080063686788
2.573014422864776e-10,5.949599,10.251112333717705
2.5613969062546406e-10,5.67821,10.719738130959126
2.54150262913591e-10,5.4924685,11.794445887197696
2.552602021189874e-10,5.374496,11.065087619511928
2.559838724626746e-10,5.3077635,10.63680147972529
2.5579709880875227e-10,5.30967,10.737696978886238
2.5456579346942906e-10,5.473695,11.52347067059591
2.527017645383556e-10,5.8165945,13.079629355737428
2.5360686948984016e-10,6.225822,12.584321953337366
6.404450324610763,6.6135835,0.3031839219504867
4.906821673027358,6.831573,2.7903447327716417
2.4172421150076966,6.9372355,6.5527112807562
0.9093757136343025,6.918116,8.710972982333493
2.5727118507443135e-10,6.84664,11.027949605842394
2.546885890152147e-10,6.9142665,12.181714364834402
2.5512283220291255e-10,6.925501,11.927330323352276
0.31554872457158484,6.9446755,9.610357826164776
0.19632231650154924,6.9650175,9.81269252099782
2.535543244548147e-10,6.834677,12.959360729876451
2.5349624970754936e-10,6.6946,12.930144084577817
2.515541609780727e-10,6.7310625,15.216908116680624
2.541024650408998e-10,6.667183,12.453267791167413
0.21948079609943708,6.531271,9.15030960165551
1.3940620055665414,6.2671455,7.0645920173024495
1.541467016532361,5.9558395,6.399590863548119
2.0568017600380126,5.589486,5.121392422342292
2.7285199954157533,5.4818525,3.991552957365037
3.1651891652739055,5.365739,3.190174519867209
3.06573586021017,5.2972645,3.2350850204150947
2.02199141237803,5.2963925,4.746954943853044
2.266521141174171,5.4557355,4.62345829437171
5.348999924243611,5.7826695,0.6286981596574603
5.922595233067698,6.199173,0.4009594928009471
3.3287811450039033,5.59294,3.2823895983312714
3.8648210878882976,5.791715,2.793450874875352
4.2901224574453485,5.9115165,2.350562518441013
4.428264873907443,5.9124785,2.151689735712133
